ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
575,11/24/2020,12/6/2020,12/1/2020,13119,SO71485,"$2,384.07 "
477,11/24/2020,12/6/2020,12/1/2020,23091,SO71438,$4.99 
561,11/24/2020,12/6/2020,12/1/2020,27539,SO71476,"$2,384.07 "
561,11/24/2020,12/6/2020,12/1/2020,28066,SO71477,"$2,384.07 "
353,11/24/2020,12/6/2020,12/1/2020,17766,SO71433,"$2,319.99 "
353,11/24/2020,12/6/2020,12/1/2020,15729,SO71472,"$2,319.99 "
357,11/24/2020,12/6/2020,12/1/2020,20553,SO71434,"$2,319.99 "
357,11/24/2020,12/6/2020,12/1/2020,17536,SO71462,"$2,319.99 "
357,11/24/2020,12/6/2020,12/1/2020,15751,SO71473,"$2,319.99 "
386,11/24/2020,12/6/2020,12/1/2020,26435,SO71469,"$1,120.49 "
386,11/24/2020,12/6/2020,12/1/2020,21919,SO71479,"$1,120.49 "
388,11/24/2020,12/6/2020,12/1/2020,20894,SO71484,"$1,120.49 "
382,11/24/2020,12/6/2020,12/1/2020,21749,SO71481,"$1,120.49 "
384,11/24/2020,12/6/2020,12/1/2020,27587,SO71471,"$1,120.49 "
390,11/24/2020,12/6/2020,12/1/2020,21920,SO71480,"$1,120.49 "
476,11/24/2020,12/6/2020,12/1/2020,15337,SO71464,$69.99 
580,11/24/2020,12/6/2020,12/1/2020,26354,SO71427,"$1,700.99 "
581,11/24/2020,12/6/2020,12/1/2020,22611,SO71426,"$1,700.99 "
581,11/24/2020,12/6/2020,12/1/2020,18792,SO71482,"$1,700.99 "
583,11/24/2020,12/6/2020,12/1/2020,19254,SO71486,"$1,700.99 "
582,11/24/2020,12/6/2020,12/1/2020,24378,SO71470,"$1,700.99 "
582,11/24/2020,12/6/2020,12/1/2020,17655,SO71483,"$1,700.99 "
217,11/24/2020,12/6/2020,12/1/2020,17612,SO71461,$34.99 
569,11/24/2020,12/6/2020,12/1/2020,28726,SO71466,$742.35 
565,11/24/2020,12/6/2020,12/1/2020,20930,SO71467,$742.35 
579,11/24/2020,12/6/2020,12/1/2020,28665,SO71475,"$1,214.85 "
486,11/24/2020,12/6/2020,12/1/2020,21777,SO71446,$159 
487,11/24/2020,12/6/2020,12/1/2020,16795,SO71440,$54.99 
487,11/24/2020,12/6/2020,12/1/2020,24570,SO71454,$54.99 
487,11/24/2020,12/6/2020,12/1/2020,17427,SO71463,$54.99 
487,11/24/2020,12/6/2020,12/1/2020,15751,SO71473,$54.99 
540,11/24/2020,12/6/2020,12/1/2020,14178,SO71447,$32.60 
484,11/24/2020,12/6/2020,12/1/2020,16795,SO71440,$7.95 
541,11/24/2020,12/6/2020,12/1/2020,28726,SO71466,$28.99 
541,11/24/2020,12/6/2020,12/1/2020,20930,SO71467,$28.99 
538,11/24/2020,12/6/2020,12/1/2020,18793,SO71430,$21.49 
538,11/24/2020,12/6/2020,12/1/2020,27476,SO71437,$21.49 
538,11/24/2020,12/6/2020,12/1/2020,25543,SO71453,$21.49 
538,11/24/2020,12/6/2020,12/1/2020,27838,SO71455,$21.49 
538,11/24/2020,12/6/2020,12/1/2020,23844,SO71478,$21.49 
536,11/24/2020,12/6/2020,12/1/2020,15034,SO71429,$29.99 
536,11/24/2020,12/6/2020,12/1/2020,23091,SO71438,$29.99 
536,11/24/2020,12/6/2020,12/1/2020,23875,SO71439,$29.99 
536,11/24/2020,12/6/2020,12/1/2020,21529,SO71451,$29.99 
537,11/24/2020,12/6/2020,12/1/2020,13780,SO71450,$35 
537,11/24/2020,12/6/2020,12/1/2020,11131,SO71456,$35 
537,11/24/2020,12/6/2020,12/1/2020,14582,SO71458,$35 
537,11/24/2020,12/6/2020,12/1/2020,13092,SO71459,$35 
537,11/24/2020,12/6/2020,12/1/2020,15752,SO71474,$35 
478,11/24/2020,12/6/2020,12/1/2020,14582,SO71458,$9.99 
478,11/24/2020,12/6/2020,12/1/2020,17362,SO71465,$9.99 
485,11/24/2020,12/6/2020,12/1/2020,17766,SO71433,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,21777,SO71446,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,16264,SO71448,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,11131,SO71456,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,13092,SO71459,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,17612,SO71461,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,17536,SO71462,$21.98 
485,11/24/2020,12/6/2020,12/1/2020,17427,SO71463,$21.98 
529,11/24/2020,12/6/2020,12/1/2020,27476,SO71437,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,14178,SO71447,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,23633,SO71452,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,25543,SO71453,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,24570,SO71454,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,24378,SO71470,$3.99 
529,11/24/2020,12/6/2020,12/1/2020,21920,SO71480,$3.99 
480,11/24/2020,12/6/2020,12/1/2020,11758,SO71428,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,11211,SO71436,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,23875,SO71439,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,26077,SO71442,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,28726,SO71466,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,15729,SO71472,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,15752,SO71474,$2.29 
480,11/24/2020,12/6/2020,12/1/2020,23844,SO71478,$2.29 
477,11/24/2020,12/6/2020,12/1/2020,16795,SO71440,$4.99 
477,11/24/2020,12/6/2020,12/1/2020,16813,SO71441,$4.99 
477,11/24/2020,12/6/2020,12/1/2020,17362,SO71465,$4.99 
477,11/24/2020,12/6/2020,12/1/2020,26822,SO71468,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,15034,SO71429,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,23875,SO71439,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,26077,SO71442,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,15272,SO71443,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,14922,SO71444,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,15743,SO71445,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,18622,SO71449,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,14582,SO71458,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,13092,SO71459,$4.99 
528,11/24/2020,12/6/2020,12/1/2020,15752,SO71474,$4.99 
530,11/24/2020,12/6/2020,12/1/2020,28219,SO71431,$4.99 
530,11/24/2020,12/6/2020,12/1/2020,25670,SO71457,$4.99 
530,11/24/2020,12/6/2020,12/1/2020,28726,SO71466,$4.99 
530,11/24/2020,12/6/2020,12/1/2020,20930,SO71467,$4.99 
217,11/24/2020,12/6/2020,12/1/2020,15034,SO71429,$34.99 
217,11/24/2020,12/6/2020,12/1/2020,20553,SO71434,$34.99 
217,11/24/2020,12/6/2020,12/1/2020,23633,SO71452,$34.99 
217,11/24/2020,12/6/2020,12/1/2020,11486,SO71460,$34.99 
485,11/25/2020,12/7/2020,12/2/2020,15748,SO71535,$21.98 
485,11/25/2020,12/7/2020,12/2/2020,18320,SO71537,$21.98 
485,11/25/2020,12/7/2020,12/2/2020,17453,SO71538,$21.98 
485,11/25/2020,12/7/2020,12/2/2020,13269,SO71540,$21.98 
529,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,$3.99 
529,11/25/2020,12/7/2020,12/2/2020,19642,SO71515,$3.99 
529,11/25/2020,12/7/2020,12/2/2020,26217,SO71526,$3.99 
529,11/25/2020,12/7/2020,12/2/2020,28745,SO71530,$3.99 
480,11/25/2020,12/7/2020,12/2/2020,12371,SO71493,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,11367,SO71494,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,19265,SO71495,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,19930,SO71507,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,20584,SO71510,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,27682,SO71513,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,15299,SO71522,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,15177,SO71523,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,16034,SO71525,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,25297,SO71527,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,26385,SO71529,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,28745,SO71530,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,15102,SO71533,$2.29 
480,11/25/2020,12/7/2020,12/2/2020,25941,SO71556,$2.29 
231,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,$49.99 
477,11/25/2020,12/7/2020,12/2/2020,25805,SO71501,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,13141,SO71505,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,21398,SO71516,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,16787,SO71518,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,18608,SO71550,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,25572,SO71551,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,25309,SO71554,$4.99 
477,11/25/2020,12/7/2020,12/2/2020,25941,SO71556,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,19265,SO71495,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,14796,SO71506,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,15387,SO71519,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,15327,SO71520,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,23552,SO71521,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,15299,SO71522,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,15177,SO71523,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,14766,SO71524,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,16034,SO71525,$4.99 
528,11/25/2020,12/7/2020,12/2/2020,11681,SO71536,$4.99 
530,11/25/2020,12/7/2020,12/2/2020,26883,SO71531,$4.99 
530,11/25/2020,12/7/2020,12/2/2020,23973,SO71532,$4.99 
530,11/25/2020,12/7/2020,12/2/2020,15102,SO71533,$4.99 
530,11/25/2020,12/7/2020,12/2/2020,28894,SO71534,$4.99 
217,11/25/2020,12/7/2020,12/2/2020,11971,SO71491,$34.99 
217,11/25/2020,12/7/2020,12/2/2020,11795,SO71492,$34.99 
217,11/25/2020,12/7/2020,12/2/2020,17103,SO71542,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,21949,SO71488,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,15224,SO71496,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,24091,SO71502,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,17651,SO71508,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,19912,SO71509,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,26883,SO71531,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,11681,SO71536,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,17453,SO71538,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,26445,SO71543,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,13104,SO71544,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,25572,SO71551,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,28091,SO71557,$34.99 
222,11/25/2020,12/7/2020,12/2/2020,27969,SO71558,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,15720,SO71497,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,25805,SO71501,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,14796,SO71506,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,16787,SO71518,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,15327,SO71520,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,23552,SO71521,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,26217,SO71526,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,15748,SO71535,$34.99 
214,11/25/2020,12/7/2020,12/2/2020,17320,SO71545,$34.99 
225,11/25/2020,12/7/2020,12/2/2020,28613,SO71489,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,25805,SO71501,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,17651,SO71508,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,21398,SO71516,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,22976,SO71546,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,22889,SO71547,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,25309,SO71554,$8.99 
225,11/25/2020,12/7/2020,12/2/2020,11918,SO71555,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,11237,SO71500,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,25805,SO71501,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,13141,SO71505,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,18608,SO71550,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,25572,SO71551,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,25309,SO71554,$8.99 
479,11/25/2020,12/7/2020,12/2/2020,25941,SO71556,$8.99 
481,11/25/2020,12/7/2020,12/2/2020,18320,SO71537,$8.99 
481,11/25/2020,12/7/2020,12/2/2020,13269,SO71540,$8.99 
482,11/25/2020,12/7/2020,12/2/2020,13104,SO71544,$8.99 
482,11/25/2020,12/7/2020,12/2/2020,17320,SO71545,$8.99 
535,11/25/2020,12/7/2020,12/2/2020,12371,SO71493,$24.99 
535,11/25/2020,12/7/2020,12/2/2020,11367,SO71494,$24.99 
535,11/25/2020,12/7/2020,12/2/2020,15663,SO71512,$24.99 
535,11/25/2020,12/7/2020,12/2/2020,26006,SO71514,$24.99 
234,11/25/2020,12/7/2020,12/2/2020,17072,SO71498,$49.99 
231,11/25/2020,12/7/2020,12/2/2020,14796,SO71506,$49.99 
231,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$49.99 
228,11/25/2020,12/7/2020,12/2/2020,21643,SO71548,$49.99 
228,11/25/2020,12/7/2020,12/2/2020,18563,SO71549,$49.99 
237,11/25/2020,12/7/2020,12/2/2020,19912,SO71509,$49.99 
604,11/25/2020,12/7/2020,12/2/2020,12133,SO71552,$539.99 
604,11/25/2020,12/7/2020,12/2/2020,25309,SO71554,$539.99 
604,11/25/2020,12/7/2020,12/2/2020,27969,SO71558,$539.99 
605,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$539.99 
606,11/25/2020,12/7/2020,12/2/2020,25941,SO71556,$539.99 
491,11/25/2020,12/7/2020,12/2/2020,17450,SO71517,$53.99 
467,11/25/2020,12/7/2020,12/2/2020,11971,SO71491,$24.49 
467,11/25/2020,12/7/2020,12/2/2020,17072,SO71498,$24.49 
467,11/25/2020,12/7/2020,12/2/2020,27969,SO71558,$24.49 
463,11/25/2020,12/7/2020,12/2/2020,25525,SO71553,$24.49 
465,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,$24.49 
361,11/25/2020,12/7/2020,12/2/2020,19930,SO71507,"$2,294.99 "
361,11/25/2020,12/7/2020,12/2/2020,13269,SO71540,"$2,294.99 "
563,11/25/2020,12/7/2020,12/2/2020,22976,SO71546,"$2,384.07 "
561,11/25/2020,12/7/2020,12/2/2020,17103,SO71542,"$2,384.07 "
561,11/25/2020,12/7/2020,12/2/2020,13104,SO71544,"$2,384.07 "
561,11/25/2020,12/7/2020,12/2/2020,22889,SO71547,"$2,384.07 "
561,11/25/2020,12/7/2020,12/2/2020,11918,SO71555,"$2,384.07 "
353,11/25/2020,12/7/2020,12/2/2020,19912,SO71509,"$2,319.99 "
353,11/25/2020,12/7/2020,12/2/2020,20584,SO71510,"$2,319.99 "
357,11/25/2020,12/7/2020,12/2/2020,17651,SO71508,"$2,319.99 "
355,11/25/2020,12/7/2020,12/2/2020,17453,SO71538,"$2,319.99 "
355,11/25/2020,12/7/2020,12/2/2020,13226,SO71541,"$2,319.99 "
372,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,"$2,443.35 "
380,11/25/2020,12/7/2020,12/2/2020,11237,SO71500,"$2,443.35 "
374,11/25/2020,12/7/2020,12/2/2020,21949,SO71488,"$2,443.35 "
374,11/25/2020,12/7/2020,12/2/2020,20172,SO71503,"$2,443.35 "
378,11/25/2020,12/7/2020,12/2/2020,25805,SO71501,"$2,443.35 "
376,11/25/2020,12/7/2020,12/2/2020,24091,SO71502,"$2,443.35 "
388,11/25/2020,12/7/2020,12/2/2020,26445,SO71543,"$1,120.49 "
384,11/25/2020,12/7/2020,12/2/2020,21643,SO71548,"$1,120.49 "
384,11/25/2020,12/7/2020,12/2/2020,25572,SO71551,"$1,120.49 "
476,11/25/2020,12/7/2020,12/2/2020,17450,SO71517,$69.99 
581,11/25/2020,12/7/2020,12/2/2020,18608,SO71550,"$1,700.99 "
582,11/25/2020,12/7/2020,12/2/2020,18563,SO71549,"$1,700.99 "
472,11/25/2020,12/7/2020,12/2/2020,23552,SO71521,$63.50 
588,11/25/2020,12/7/2020,12/2/2020,14796,SO71506,$769.49 
590,11/25/2020,12/7/2020,12/2/2020,17320,SO71545,$769.49 
587,11/25/2020,12/7/2020,12/2/2020,15343,SO71539,$769.49 
579,11/25/2020,12/7/2020,12/2/2020,28091,SO71557,"$1,214.85 "
592,11/25/2020,12/7/2020,12/2/2020,15651,SO71511,$564.99 
593,11/25/2020,12/7/2020,12/2/2020,15663,SO71512,$564.99 
486,11/25/2020,12/7/2020,12/2/2020,12682,SO71499,$159 
483,11/25/2020,12/7/2020,12/2/2020,13141,SO71505,$120 
487,11/25/2020,12/7/2020,12/2/2020,28894,SO71534,$54.99 
487,11/25/2020,12/7/2020,12/2/2020,13226,SO71541,$54.99 
540,11/25/2020,12/7/2020,12/2/2020,16551,SO71504,$32.60 
540,11/25/2020,12/7/2020,12/2/2020,19642,SO71515,$32.60 
484,11/25/2020,12/7/2020,12/2/2020,12161,SO71490,$7.95 
484,11/25/2020,12/7/2020,12/2/2020,20172,SO71503,$7.95 
484,11/25/2020,12/7/2020,12/2/2020,13226,SO71541,$7.95 
541,11/25/2020,12/7/2020,12/2/2020,12594,SO71528,$28.99 
541,11/25/2020,12/7/2020,12/2/2020,26883,SO71531,$28.99 
541,11/25/2020,12/7/2020,12/2/2020,23973,SO71532,$28.99 
541,11/25/2020,12/7/2020,12/2/2020,15102,SO71533,$28.99 
538,11/25/2020,12/7/2020,12/2/2020,27682,SO71513,$21.49 
538,11/25/2020,12/7/2020,12/2/2020,25297,SO71527,$21.49 
538,11/25/2020,12/7/2020,12/2/2020,26385,SO71529,$21.49 
538,11/25/2020,12/7/2020,12/2/2020,28745,SO71530,$21.49 
536,11/25/2020,12/7/2020,12/2/2020,14796,SO71506,$29.99 
537,11/25/2020,12/7/2020,12/2/2020,19265,SO71495,$35 
537,11/25/2020,12/7/2020,12/2/2020,19930,SO71507,$35 
537,11/25/2020,12/7/2020,12/2/2020,17651,SO71508,$35 
537,11/25/2020,12/7/2020,12/2/2020,20584,SO71510,$35 
537,11/25/2020,12/7/2020,12/2/2020,11681,SO71536,$35 
478,11/25/2020,12/7/2020,12/2/2020,21398,SO71516,$9.99 
485,11/25/2020,12/7/2020,12/2/2020,19912,SO71509,$21.98 
605,11/26/2020,12/8/2020,12/3/2020,28160,SO71613,$539.99 
477,11/26/2020,12/8/2020,12/3/2020,22586,SO71561,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,22920,SO71563,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,14843,SO71573,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,23190,SO71580,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,21249,SO71581,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,16642,SO71583,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,12836,SO71596,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,25708,SO71608,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,27636,SO71611,$4.99 
477,11/26/2020,12/8/2020,12/3/2020,21727,SO71614,$4.99 
528,11/26/2020,12/8/2020,12/3/2020,12829,SO71572,$4.99 
528,11/26/2020,12/8/2020,12/3/2020,18968,SO71578,$4.99 
528,11/26/2020,12/8/2020,12/3/2020,16337,SO71584,$4.99 
528,11/26/2020,12/8/2020,12/3/2020,12048,SO71594,$4.99 
528,11/26/2020,12/8/2020,12/3/2020,15723,SO71609,$4.99 
530,11/26/2020,12/8/2020,12/3/2020,16574,SO71593,$4.99 
530,11/26/2020,12/8/2020,12/3/2020,27918,SO71612,$4.99 
217,11/26/2020,12/8/2020,12/3/2020,21966,SO71559,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,21973,SO71565,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,16642,SO71583,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,14410,SO71585,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,27636,SO71611,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,21793,SO71616,$34.99 
217,11/26/2020,12/8/2020,12/3/2020,25451,SO71622,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,24943,SO71576,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,16574,SO71593,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,15723,SO71609,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,28068,SO71610,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,28160,SO71613,$34.99 
222,11/26/2020,12/8/2020,12/3/2020,12128,SO71623,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,18968,SO71578,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,12851,SO71588,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,23947,SO71590,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,24087,SO71592,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,12048,SO71594,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,25715,SO71605,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,25705,SO71607,$34.99 
214,11/26/2020,12/8/2020,12/3/2020,21685,SO71617,$34.99 
225,11/26/2020,12/8/2020,12/3/2020,24381,SO71604,$8.99 
225,11/26/2020,12/8/2020,12/3/2020,25936,SO71606,$8.99 
225,11/26/2020,12/8/2020,12/3/2020,12128,SO71623,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,21950,SO71560,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,22586,SO71561,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,22194,SO71602,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,25708,SO71608,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,27636,SO71611,$8.99 
479,11/26/2020,12/8/2020,12/3/2020,21727,SO71614,$8.99 
539,11/26/2020,12/8/2020,12/3/2020,28814,SO71575,$24.99 
539,11/26/2020,12/8/2020,12/3/2020,24364,SO71603,$24.99 
539,11/26/2020,12/8/2020,12/3/2020,24381,SO71604,$24.99 
539,11/26/2020,12/8/2020,12/3/2020,18802,SO71618,$24.99 
539,11/26/2020,12/8/2020,12/3/2020,18616,SO71619,$24.99 
231,11/26/2020,12/8/2020,12/3/2020,15049,SO71586,$49.99 
231,11/26/2020,12/8/2020,12/3/2020,18607,SO71621,$49.99 
228,11/26/2020,12/8/2020,12/3/2020,19442,SO71569,$49.99 
228,11/26/2020,12/8/2020,12/3/2020,17966,SO71570,$49.99 
228,11/26/2020,12/8/2020,12/3/2020,25649,SO71601,$49.99 
237,11/26/2020,12/8/2020,12/3/2020,21685,SO71617,$49.99 
584,11/26/2020,12/8/2020,12/3/2020,25715,SO71605,$539.99 
604,11/26/2020,12/8/2020,12/3/2020,21727,SO71614,$539.99 
604,11/26/2020,12/8/2020,12/3/2020,25451,SO71622,$539.99 
605,11/26/2020,12/8/2020,12/3/2020,25936,SO71606,$539.99 
605,11/26/2020,12/8/2020,12/3/2020,25705,SO71607,$539.99 
477,11/26/2020,12/8/2020,12/3/2020,21950,SO71560,$4.99 
606,11/26/2020,12/8/2020,12/3/2020,25708,SO71608,$539.99 
491,11/26/2020,12/8/2020,12/3/2020,12822,SO71589,$53.99 
489,11/26/2020,12/8/2020,12/3/2020,24364,SO71603,$53.99 
489,11/26/2020,12/8/2020,12/3/2020,24381,SO71604,$53.99 
467,11/26/2020,12/8/2020,12/3/2020,12836,SO71596,$24.49 
463,11/26/2020,12/8/2020,12/3/2020,16342,SO71564,$24.49 
463,11/26/2020,12/8/2020,12/3/2020,19635,SO71582,$24.49 
463,11/26/2020,12/8/2020,12/3/2020,28068,SO71610,$24.49 
465,11/26/2020,12/8/2020,12/3/2020,22586,SO71561,$24.49 
361,11/26/2020,12/8/2020,12/3/2020,12829,SO71572,"$2,294.99 "
363,11/26/2020,12/8/2020,12/3/2020,16912,SO71597,"$2,294.99 "
359,11/26/2020,12/8/2020,12/3/2020,17401,SO71600,"$2,294.99 "
576,11/26/2020,12/8/2020,12/3/2020,12128,SO71623,"$2,384.07 "
575,11/26/2020,12/8/2020,12/3/2020,28068,SO71610,"$2,384.07 "
575,11/26/2020,12/8/2020,12/3/2020,27918,SO71612,"$2,384.07 "
573,11/26/2020,12/8/2020,12/3/2020,27636,SO71611,"$2,384.07 "
353,11/26/2020,12/8/2020,12/3/2020,14941,SO71571,"$2,319.99 "
353,11/26/2020,12/8/2020,12/3/2020,14843,SO71573,"$2,319.99 "
357,11/26/2020,12/8/2020,12/3/2020,16989,SO71598,"$2,319.99 "
355,11/26/2020,12/8/2020,12/3/2020,18882,SO71599,"$2,319.99 "
355,11/26/2020,12/8/2020,12/3/2020,15723,SO71609,"$2,319.99 "
380,11/26/2020,12/8/2020,12/3/2020,20713,SO71568,"$2,443.35 "
380,11/26/2020,12/8/2020,12/3/2020,22194,SO71602,"$2,443.35 "
374,11/26/2020,12/8/2020,12/3/2020,21950,SO71560,"$2,443.35 "
378,11/26/2020,12/8/2020,12/3/2020,21966,SO71559,"$2,443.35 "
386,11/26/2020,12/8/2020,12/3/2020,21793,SO71616,"$1,120.49 "
382,11/26/2020,12/8/2020,12/3/2020,21685,SO71617,"$1,120.49 "
390,11/26/2020,12/8/2020,12/3/2020,21788,SO71615,"$1,120.49 "
474,11/26/2020,12/8/2020,12/3/2020,19635,SO71582,$69.99 
580,11/26/2020,12/8/2020,12/3/2020,22586,SO71561,"$1,700.99 "
580,11/26/2020,12/8/2020,12/3/2020,22566,SO71562,"$1,700.99 "
580,11/26/2020,12/8/2020,12/3/2020,18802,SO71618,"$1,700.99 "
580,11/26/2020,12/8/2020,12/3/2020,18607,SO71621,"$1,700.99 "
581,11/26/2020,12/8/2020,12/3/2020,18639,SO71620,"$1,700.99 "
583,11/26/2020,12/8/2020,12/3/2020,24364,SO71603,"$1,700.99 "
583,11/26/2020,12/8/2020,12/3/2020,24381,SO71604,"$1,700.99 "
583,11/26/2020,12/8/2020,12/3/2020,18616,SO71619,"$1,700.99 "
472,11/26/2020,12/8/2020,12/3/2020,16912,SO71597,$63.50 
